mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric
3,650,15,rmse,standard,0.18665425523158966,5,0.021879171133972867,pre0_mod149_post0,tau_hydro_doy
3,650,15,rsq,standard,0.15711571078349545,5,0.05827283942027842,pre0_mod149_post0,tau_hydro_doy
3,650,18,mae,standard,0.16063675152877063,5,0.017430686041808315,pre0_mod150_post0,tau_hydro_doy
3,650,18,rmse,standard,0.18693429470300582,5,0.02152170829456964,pre0_mod150_post0,tau_hydro_doy
3,650,18,rsq,standard,0.15358654641458833,5,0.05624816392456691,pre0_mod150_post0,tau_hydro_doy
3,650,21,mae,standard,0.16142775432054385,5,0.017407107971641505,pre0_mod151_post0,tau_hydro_doy
3,650,21,rmse,standard,0.18800896779553783,5,0.0211627247955942,pre0_mod151_post0,tau_hydro_doy
3,650,21,rsq,standard,0.14706520237352919,5,0.054065975322257646,pre0_mod151_post0,tau_hydro_doy
3,650,25,mae,standard,0.16164932425475614,5,0.017571062820730416,pre0_mod152_post0,tau_hydro_doy
3,650,25,rmse,standard,0.18743692340553886,5,0.02139539389391103,pre0_mod152_post0,tau_hydro_doy
3,650,25,rsq,standard,0.15152851376079385,5,0.05417281773940823,pre0_mod152_post0,tau_hydro_doy
3,850,3,mae,standard,0.15930005510417844,5,0.016156308454912897,pre0_mod153_post0,tau_hydro_doy
3,850,3,rmse,standard,0.18715368980451333,5,0.022183517871663967,pre0_mod153_post0,tau_hydro_doy
3,850,3,rsq,standard,0.16074941452509411,5,0.07111903844042038,pre0_mod153_post0,tau_hydro_doy
3,850,6,mae,standard,0.15841393552013844,5,0.01666597391443681,pre0_mod154_post0,tau_hydro_doy
3,850,6,rmse,standard,0.18581203874622912,5,0.022330644720995906,pre0_mod154_post0,tau_hydro_doy
3,850,6,rsq,standard,0.16797266650704726,5,0.06993224270449443,pre0_mod154_post0,tau_hydro_doy
3,850,9,mae,standard,0.15967330384496017,5,0.017062974283809065,pre0_mod155_post0,tau_hydro_doy
3,850,9,rmse,standard,0.18723196217043553,5,0.022138536189130153,pre0_mod155_post0,tau_hydro_doy
3,850,9,rsq,standard,0.154467897535207,5,0.06124050792363807,pre0_mod155_post0,tau_hydro_doy
3,850,12,mae,standard,0.1608849435453913,5,0.01701934642243989,pre0_mod156_post0,tau_hydro_doy
3,850,12,rmse,standard,0.18769200444297426,5,0.021719670066959105,pre0_mod156_post0,tau_hydro_doy
3,850,12,rsq,standard,0.15094361611174825,5,0.057735451483336225,pre0_mod156_post0,tau_hydro_doy
3,850,15,mae,standard,0.16085247751581985,5,0.016870254038809224,pre0_mod157_post0,tau_hydro_doy
3,850,15,rmse,standard,0.18734833976818102,5,0.02136490840634745,pre0_mod157_post0,tau_hydro_doy
3,850,15,rsq,standard,0.15193212106524995,5,0.05580096045009174,pre0_mod157_post0,tau_hydro_doy
3,850,18,mae,standard,0.1619663646009415,5,0.017104248320697197,pre0_mod158_post0,tau_hydro_doy
3,850,18,rmse,standard,0.18813799767533984,5,0.02134945121467492,pre0_mod158_post0,tau_hydro_doy
3,850,18,rsq,standard,0.14202925759187335,5,0.05445554775123275,pre0_mod158_post0,tau_hydro_doy
3,850,21,mae,standard,0.16154366307818507,5,0.01754243524799209,pre0_mod159_post0,tau_hydro_doy
3,850,21,rmse,standard,0.18748018176053846,5,0.021639343859917875,pre0_mod159_post0,tau_hydro_doy
3,850,21,rsq,standard,0.15004062204851015,5,0.057446875586897254,pre0_mod159_post0,tau_hydro_doy
3,850,25,mae,standard,0.16222501738420186,5,0.017878204902154905,pre0_mod160_post0,tau_hydro_doy
3,850,25,rmse,standard,0.18796838014245293,5,0.021320040615284204,pre0_mod160_post0,tau_hydro_doy
3,850,25,rsq,standard,0.14701356909945495,5,0.054786747330042254,pre0_mod160_post0,tau_hydro_doy
3,1050,3,mae,standard,0.15812795296431567,5,0.016158882478203143,pre0_mod161_post0,tau_hydro_doy
3,1050,3,rmse,standard,0.1865075129133998,5,0.022152946367801515,pre0_mod161_post0,tau_hydro_doy
3,1050,3,rsq,standard,0.16106653933702714,5,0.0651424199051856,pre0_mod161_post0,tau_hydro_doy
3,1050,6,mae,standard,0.15983591986605544,5,0.01649809850517415,pre0_mod162_post0,tau_hydro_doy
3,1050,6,rmse,standard,0.1877335406090821,5,0.021975669043895394,pre0_mod162_post0,tau_hydro_doy
3,1050,6,rsq,standard,0.15414579369090278,5,0.06676178218655819,pre0_mod162_post0,tau_hydro_doy
3,1050,9,mae,standard,0.1593948233377198,5,0.016648352721807022,pre0_mod163_post0,tau_hydro_doy
3,1050,9,rmse,standard,0.1868559275731371,5,0.021704466421514978,pre0_mod163_post0,tau_hydro_doy
3,1050,9,rsq,standard,0.1599565949999588,5,0.06087057995950282,pre0_mod163_post0,tau_hydro_doy
3,1050,12,mae,standard,0.16055349158457907,5,0.017467040598820857,pre0_mod164_post0,tau_hydro_doy
3,1050,12,rmse,standard,0.18738224724113325,5,0.022030006074650728,pre0_mod164_post0,tau_hydro_doy
3,1050,12,rsq,standard,0.15532574118097237,5,0.0631513294228975,pre0_mod164_post0,tau_hydro_doy
3,1050,15,mae,standard,0.16073496461511316,5,0.01698917033135101,pre0_mod165_post0,tau_hydro_doy
3,1050,15,rmse,standard,0.18695819180658854,5,0.021394448133781878,pre0_mod165_post0,tau_hydro_doy
3,1050,15,rsq,standard,0.15725755456653162,5,0.056460204483791854,pre0_mod165_post0,tau_hydro_doy
3,1050,18,mae,standard,0.1607991614268069,5,0.017564239186183155,pre0_mod166_post0,tau_hydro_doy
3,1050,18,rmse,standard,0.18699627988445972,5,0.02171674315743866,pre0_mod166_post0,tau_hydro_doy
3,1050,18,rsq,standard,0.15637063726451364,5,0.05495888056931286,pre0_mod166_post0,tau_hydro_doy
3,1050,21,mae,standard,0.16125683819595688,5,0.017301214103005846,pre0_mod167_post0,tau_hydro_doy
3,1050,21,rmse,standard,0.18702320536141256,5,0.02134753985358716,pre0_mod167_post0,tau_hydro_doy
3,1050,21,rsq,standard,0.15487072584563963,5,0.05924560403559109,pre0_mod167_post0,tau_hydro_doy
3,1050,25,mae,standard,0.16229630773687528,5,0.017451105721220227,pre0_mod168_post0,tau_hydro_doy
3,1050,25,rmse,standard,0.18853097665260468,5,0.021203487153840895,pre0_mod168_post0,tau_hydro_doy
3,1050,25,rsq,standard,0.13956827465632285,5,0.05347066197510961,pre0_mod168_post0,tau_hydro_doy
3,1250,3,mae,standard,0.15995233184730864,5,0.016462458788395362,pre0_mod169_post0,tau_hydro_doy
3,1250,3,rmse,standard,0.18767475405353404,5,0.022447741497690184,pre0_mod169_post0,tau_hydro_doy
3,1250,3,rsq,standard,0.1572187361904911,5,0.06885875380165836,pre0_mod169_post0,tau_hydro_doy
3,1250,6,mae,standard,0.15914859987516472,5,0.01664223535279862,pre0_mod170_post0,tau_hydro_doy
3,1250,6,rmse,standard,0.18669722721424795,5,0.022343667011953346,pre0_mod170_post0,tau_hydro_doy
3,1250,6,rsq,standard,0.1617585094386374,5,0.06712308446226517,pre0_mod170_post0,tau_hydro_doy
3,1250,9,mae,standard,0.15917313702222088,5,0.017186887608517432,pre0_mod171_post0,tau_hydro_doy
3,1250,9,rmse,standard,0.18660004442577102,5,0.02208109804274707,pre0_mod171_post0,tau_hydro_doy
3,1250,9,rsq,standard,0.16136466156757287,5,0.06573069991411691,pre0_mod171_post0,tau_hydro_doy
3,1250,12,mae,standard,0.16068860792479236,5,0.016876986595481307,pre0_mod172_post0,tau_hydro_doy
3,1250,12,rmse,standard,0.18732068808516847,5,0.021432922517989204,pre0_mod172_post0,tau_hydro_doy
3,1250,12,rsq,standard,0.15364048155571544,5,0.06092152783917752,pre0_mod172_post0,tau_hydro_doy
3,1250,15,mae,standard,0.16106435347359255,5,0.016994183542819487,pre0_mod173_post0,tau_hydro_doy
3,1250,15,rmse,standard,0.18723154867352795,5,0.02147847974434876,pre0_mod173_post0,tau_hydro_doy
3,1250,15,rsq,standard,0.15493863586850143,5,0.05808141675441304,pre0_mod173_post0,tau_hydro_doy
3,1250,18,mae,standard,0.16174689192966274,5,0.017365608052889822,pre0_mod174_post0,tau_hydro_doy
3,1250,18,rmse,standard,0.1879871483726473,5,0.021590060652397002,pre0_mod174_post0,tau_hydro_doy
3,1250,18,rsq,standard,0.14636891462038687,5,0.05803946227254994,pre0_mod174_post0,tau_hydro_doy
3,1250,21,mae,standard,0.1617705300322976,5,0.017426974586380397,pre0_mod175_post0,tau_hydro_doy
3,1250,21,rmse,standard,0.18764445403971788,5,0.02134063873505702,pre0_mod175_post0,tau_hydro_doy
3,1250,21,rsq,standard,0.1479279109525877,5,0.053739693247743706,pre0_mod175_post0,tau_hydro_doy
3,1250,25,mae,standard,0.16255264454944202,5,0.017444192856558054,pre0_mod176_post0,tau_hydro_doy
3,1250,25,rmse,standard,0.1885504393268428,5,0.02125147149596127,pre0_mod176_post0,tau_hydro_doy
3,1250,25,rsq,standard,0.14058573298888472,5,0.05300299767754897,pre0_mod176_post0,tau_hydro_doy
3,1450,3,mae,standard,0.15871191099254434,5,0.01652068044848039,pre0_mod177_post0,tau_hydro_doy
3,1450,3,rmse,standard,0.18712158371662133,5,0.022489601902203345,pre0_mod177_post0,tau_hydro_doy
3,1450,3,rsq,standard,0.15949553532325575,5,0.0689600727181304,pre0_mod177_post0,tau_hydro_doy
3,1450,6,mae,standard,0.1589593104608244,5,0.016968043749416795,pre0_mod178_post0,tau_hydro_doy
3,1450,6,rmse,standard,0.1863848948908858,5,0.022600527932174232,pre0_mod178_post0,tau_hydro_doy
3,1450,6,rsq,standard,0.16674204198216358,5,0.07026213080430735,pre0_mod178_post0,tau_hydro_doy
3,1450,9,mae,standard,0.15851905234656943,5,0.01712566655668872,pre0_mod179_post0,tau_hydro_doy
3,1450,9,rmse,standard,0.18617409522507852,5,0.022184998119647432,pre0_mod179_post0,tau_hydro_doy
3,1450,9,rsq,standard,0.16439462916305164,5,0.06412225608604416,pre0_mod179_post0,tau_hydro_doy
3,1450,12,mae,standard,0.16049002925333228,5,0.01658464853276591,pre0_mod180_post0,tau_hydro_doy
3,1450,12,rmse,standard,0.18704604775919573,5,0.021226920281620196,pre0_mod180_post0,tau_hydro_doy
3,1450,12,rsq,standard,0.1548110656462394,5,0.05766749563539204,pre0_mod180_post0,tau_hydro_doy
3,1450,15,mae,standard,0.16069184615467533,5,0.017259947724834832,pre0_mod181_post0,tau_hydro_doy
3,1450,15,rmse,standard,0.18722432642160297,5,0.02166842879327929,pre0_mod181_post0,tau_hydro_doy
3,1450,15,rsq,standard,0.15403010898889116,5,0.056469666962656595,pre0_mod181_post0,tau_hydro_doy
3,1450,18,mae,standard,0.1618322598763034,5,0.017401486706076774,pre0_mod182_post0,tau_hydro_doy
3,1450,18,rmse,standard,0.1875680048392492,5,0.021504671273526274,pre0_mod182_post0,tau_hydro_doy
3,1450,18,rsq,standard,0.15140112393565475,5,0.05676623625969636,pre0_mod182_post0,tau_hydro_doy
3,1450,21,mae,standard,0.161352707960991,5,0.01765160516401079,pre0_mod183_post0,tau_hydro_doy
3,1450,21,rmse,standard,0.18754203384541582,5,0.02150936601269941,pre0_mod183_post0,tau_hydro_doy
3,1450,21,rsq,standard,0.148720028817041,5,0.05796312075467487,pre0_mod183_post0,tau_hydro_doy
3,1450,25,mae,standard,0.16222660988243762,5,0.017794208704692983,pre0_mod184_post0,tau_hydro_doy
3,1450,25,rmse,standard,0.18801215870962512,5,0.02146468878227901,pre0_mod184_post0,tau_hydro_doy
3,1450,25,rsq,standard,0.14512987223611495,5,0.05472343566085711,pre0_mod184_post0,tau_hydro_doy
3,1650,3,mae,standard,0.15899784607093345,5,0.01596175574435021,pre0_mod185_post0,tau_hydro_doy
3,1650,3,rmse,standard,0.18675043756985443,5,0.022000388934221324,pre0_mod185_post0,tau_hydro_doy
3,1650,3,rsq,standard,0.16219791812004025,5,0.06775309238701453,pre0_mod185_post0,tau_hydro_doy
3,1650,6,mae,standard,0.15899474964377294,5,0.016477652438427134,pre0_mod186_post0,tau_hydro_doy
3,1650,6,rmse,standard,0.18649635638596063,5,0.02206748931171694,pre0_mod186_post0,tau_hydro_doy
3,1650,6,rsq,standard,0.1618361958694326,5,0.06574386281933965,pre0_mod186_post0,tau_hydro_doy
3,1650,9,mae,standard,0.1585840496561308,5,0.01718296705576935,pre0_mod187_post0,tau_hydro_doy
3,1650,9,rmse,standard,0.18582828962521514,5,0.022243445520758173,pre0_mod187_post0,tau_hydro_doy
3,1650,9,rsq,standard,0.16513285016985385,5,0.06668799305679583,pre0_mod187_post0,tau_hydro_doy
3,1650,12,mae,standard,0.16039867471983574,5,0.01708251691571467,pre0_mod188_post0,tau_hydro_doy
3,1650,12,rmse,standard,0.18705483041954227,5,0.021944281245417335,pre0_mod188_post0,tau_hydro_doy
3,1650,12,rsq,standard,0.15656591387327898,5,0.06137360434570677,pre0_mod188_post0,tau_hydro_doy
3,1650,15,mae,standard,0.16168789735042208,5,0.016836547966808394,pre0_mod189_post0,tau_hydro_doy
3,1650,15,rmse,standard,0.18788261309727713,5,0.021264367517851622,pre0_mod189_post0,tau_hydro_doy
3,1650,15,rsq,standard,0.14945003400254786,5,0.05640714716425336,pre0_mod189_post0,tau_hydro_doy
3,1650,18,mae,standard,0.16174289258201044,5,0.017233769853082573,pre0_mod190_post0,tau_hydro_doy
3,1650,18,rmse,standard,0.18806371983235998,5,0.021211087961375906,pre0_mod190_post0,tau_hydro_doy
3,1650,18,rsq,standard,0.14825103108928875,5,0.05489807151573396,pre0_mod190_post0,tau_hydro_doy
3,1650,21,mae,standard,0.16201409665088334,5,0.017411439665521205,pre0_mod191_post0,tau_hydro_doy
3,1650,21,rmse,standard,0.1881579462677464,5,0.02144531354851351,pre0_mod191_post0,tau_hydro_doy
3,1650,21,rsq,standard,0.14524481439309664,5,0.05350340624125712,pre0_mod191_post0,tau_hydro_doy
3,1650,25,mae,standard,0.16216660276901645,5,0.017565588183055512,pre0_mod192_post0,tau_hydro_doy
3,1650,25,rmse,standard,0.18779511240433575,5,0.0213132644284942,pre0_mod192_post0,tau_hydro_doy
3,1650,25,rsq,standard,0.14756597298136745,5,0.05431919190569459,pre0_mod192_post0,tau_hydro_doy
4,250,3,mae,standard,0.16012369981189656,5,0.016656189656150407,pre0_mod193_post0,tau_hydro_doy
4,250,3,rmse,standard,0.18911515777595425,5,0.022835712534704566,pre0_mod193_post0,tau_hydro_doy
4,250,3,rsq,standard,0.14579171022081736,5,0.06825751639506167,pre0_mod193_post0,tau_hydro_doy
4,250,6,mae,standard,0.15911407664912322,5,0.01657027039198793,pre0_mod194_post0,tau_hydro_doy
4,250,6,rmse,standard,0.18749408785904492,5,0.022283470975011013,pre0_mod194_post0,tau_hydro_doy
4,250,6,rsq,standard,0.15777018323113248,5,0.06558029263257613,pre0_mod194_post0,tau_hydro_doy
4,250,9,mae,standard,0.15931148767631098,5,0.016201959455457604,pre0_mod195_post0,tau_hydro_doy
4,250,9,rmse,standard,0.18811592406669378,5,0.021725962999733048,pre0_mod195_post0,tau_hydro_doy
4,250,9,rsq,standard,0.14971486314896848,5,0.0609415955566577,pre0_mod195_post0,tau_hydro_doy
4,250,12,mae,standard,0.16075305273207305,5,0.016830967840504706,pre0_mod196_post0,tau_hydro_doy
4,250,12,rmse,standard,0.18878353292783553,5,0.021150561145375824,pre0_mod196_post0,tau_hydro_doy
4,250,12,rsq,standard,0.14533124101655467,5,0.05571577320887625,pre0_mod196_post0,tau_hydro_doy
4,250,15,mae,standard,0.16101922836845362,5,0.01731837363941934,pre0_mod197_post0,tau_hydro_doy
4,250,15,rmse,standard,0.18846457377620146,5,0.02142577767763887,pre0_mod197_post0,tau_hydro_doy
4,250,15,rsq,standard,0.1483089950889318,5,0.056059144890659184,pre0_mod197_post0,tau_hydro_doy
4,250,18,mae,standard,0.16282788932728767,5,0.016995609597916673,pre0_mod198_post0,tau_hydro_doy
4,250,18,rmse,standard,0.18868917159608087,5,0.021406548724631144,pre0_mod198_post0,tau_hydro_doy
4,250,18,rsq,standard,0.14295794364674647,5,0.0581383961893423,pre0_mod198_post0,tau_hydro_doy
4,250,21,mae,standard,0.16043613438677012,5,0.01734328664897591,pre0_mod199_post0,tau_hydro_doy
4,250,21,rmse,standard,0.18693536014445555,5,0.021722060552365457,pre0_mod199_post0,tau_hydro_doy
4,250,21,rsq,standard,0.1531656236161213,5,0.06046817316918958,pre0_mod199_post0,tau_hydro_doy
4,250,25,mae,standard,0.16307004248615323,5,0.017262074842573014,pre0_mod200_post0,tau_hydro_doy
4,250,25,rmse,standard,0.18928543074823007,5,0.021094233568503682,pre0_mod200_post0,tau_hydro_doy
4,250,25,rsq,standard,0.13358394353259317,5,0.051920792397000266,pre0_mod200_post0,tau_hydro_doy
4,450,3,mae,standard,0.15835877784562485,5,0.016367178471906028,pre0_mod201_post0,tau_hydro_doy
4,450,3,rmse,standard,0.18752180310183575,5,0.022684206634049065,pre0_mod201_post0,tau_hydro_doy
4,450,3,rsq,standard,0.15875223016218573,5,0.0711399697216668,pre0_mod201_post0,tau_hydro_doy
4,450,6,mae,standard,0.1586480649950185,5,0.01684770259330006,pre0_mod202_post0,tau_hydro_doy
4,450,6,rmse,standard,0.1870822255146714,5,0.022392523461954677,pre0_mod202_post0,tau_hydro_doy
4,450,6,rsq,standard,0.15867493452088105,5,0.06850374055462291,pre0_mod202_post0,tau_hydro_doy
4,450,9,mae,standard,0.15881176275973663,5,0.01696554065056892,pre0_mod203_post0,tau_hydro_doy
4,450,9,rmse,standard,0.18685779984934114,5,0.02179601509871124,pre0_mod203_post0,tau_hydro_doy
4,450,9,rsq,standard,0.16153242547074728,5,0.06285420200066587,pre0_mod203_post0,tau_hydro_doy
4,450,12,mae,standard,0.15949769490156285,5,0.016624962444744425,pre0_mod204_post0,tau_hydro_doy
4,450,12,rmse,standard,0.18719798175204508,5,0.021611942890449123,pre0_mod204_post0,tau_hydro_doy
4,450,12,rsq,standard,0.15726517461231518,5,0.058674408227905164,pre0_mod204_post0,tau_hydro_doy
4,450,15,mae,standard,0.1609750777945242,5,0.016987790773416573,pre0_mod205_post0,tau_hydro_doy
4,450,15,rmse,standard,0.187953243073464,5,0.02152388702281592,pre0_mod205_post0,tau_hydro_doy
4,450,15,rsq,standard,0.14896289968848075,5,0.05850642432236233,pre0_mod205_post0,tau_hydro_doy
4,450,18,mae,standard,0.16180661718045777,5,0.016706395470457474,pre0_mod206_post0,tau_hydro_doy
4,450,18,rmse,standard,0.188938985698848,5,0.020863280940631564,pre0_mod206_post0,tau_hydro_doy
4,450,18,rsq,standard,0.14779674512956995,5,0.055246783917950217,pre0_mod206_post0,tau_hydro_doy
4,450,21,mae,standard,0.160225152354656,5,0.017432297017406714,pre0_mod207_post0,tau_hydro_doy
4,450,21,rmse,standard,0.18672274592905627,5,0.021629998410594212,pre0_mod207_post0,tau_hydro_doy
4,450,21,rsq,standard,0.15644755338884422,5,0.055856354346031825,pre0_mod207_post0,tau_hydro_doy
4,450,25,mae,standard,0.16403077094643972,5,0.016930265716245802,pre0_mod208_post0,tau_hydro_doy
4,450,25,rmse,standard,0.19021061601054617,5,0.020892530820142363,pre0_mod208_post0,tau_hydro_doy
4,450,25,rsq,standard,0.12942679900709891,5,0.05074105933326053,pre0_mod208_post0,tau_hydro_doy
4,650,3,mae,standard,0.15950530210994296,5,0.01566560217679531,pre0_mod209_post0,tau_hydro_doy
4,650,3,rmse,standard,0.18830386471638955,5,0.02217475311449123,pre0_mod209_post0,tau_hydro_doy
4,650,3,rsq,standard,0.1494466642519088,5,0.06615504950105348,pre0_mod209_post0,tau_hydro_doy
4,650,6,mae,standard,0.1598437389718905,5,0.01619873063583559,pre0_mod210_post0,tau_hydro_doy
4,650,6,rmse,standard,0.18825677264256474,5,0.021925047746901863,pre0_mod210_post0,tau_hydro_doy
4,650,6,rsq,standard,0.15046754879342703,5,0.06746602930380553,pre0_mod210_post0,tau_hydro_doy
4,650,9,mae,standard,0.15937122735816278,5,0.016694311777479556,pre0_mod211_post0,tau_hydro_doy
4,650,9,rmse,standard,0.18698515598386403,5,0.022234973538990455,pre0_mod211_post0,tau_hydro_doy
4,650,9,rsq,standard,0.1548050039476502,5,0.06538876321317032,pre0_mod211_post0,tau_hydro_doy
4,650,12,mae,standard,0.15980580361653363,5,0.017254601184538726,pre0_mod212_post0,tau_hydro_doy
4,650,12,rmse,standard,0.18713061849245655,5,0.022075653123163584,pre0_mod212_post0,tau_hydro_doy
4,650,12,rsq,standard,0.15473023164063812,5,0.06139245209960806,pre0_mod212_post0,tau_hydro_doy
4,650,15,mae,standard,0.16069524072915736,5,0.017128786457856822,pre0_mod213_post0,tau_hydro_doy
4,650,15,rmse,standard,0.18757845622809033,5,0.02185903594438647,pre0_mod213_post0,tau_hydro_doy
4,650,15,rsq,standard,0.14816447173081296,5,0.05997924453801198,pre0_mod213_post0,tau_hydro_doy
4,650,18,mae,standard,0.16274108062483247,5,0.016960888334660584,pre0_mod214_post0,tau_hydro_doy
4,650,18,rmse,standard,0.1894147233025665,5,0.021530673271496478,pre0_mod214_post0,tau_hydro_doy
4,650,18,rsq,standard,0.13345564933788803,5,0.05597343409650072,pre0_mod214_post0,tau_hydro_doy
4,650,21,mae,standard,0.16036995754147498,5,0.01773665242467696,pre0_mod215_post0,tau_hydro_doy
4,650,21,rmse,standard,0.18665097046052248,5,0.02200120349643276,pre0_mod215_post0,tau_hydro_doy
4,650,21,rsq,standard,0.15772641487693081,5,0.05666175080817987,pre0_mod215_post0,tau_hydro_doy
4,650,25,mae,standard,0.16225119548022468,5,0.017479638732478927,pre0_mod216_post0,tau_hydro_doy
4,650,25,rmse,standard,0.1884248493422202,5,0.021411223508911465,pre0_mod216_post0,tau_hydro_doy
4,650,25,rsq,standard,0.1405422214989543,5,0.05151821018748377,pre0_mod216_post0,tau_hydro_doy
4,850,3,mae,standard,0.15908688639067609,5,0.016583124151197448,pre0_mod217_post0,tau_hydro_doy
4,850,3,rmse,standard,0.18720498662066726,5,0.022579189081878077,pre0_mod217_post0,tau_hydro_doy
4,850,3,rsq,standard,0.16071034740506104,5,0.07344743483457469,pre0_mod217_post0,tau_hydro_doy
4,850,6,mae,standard,0.1595567756338098,5,0.01652528004371408,pre0_mod218_post0,tau_hydro_doy
4,850,6,rmse,standard,0.18773939075991203,5,0.022442524965095825,pre0_mod218_post0,tau_hydro_doy
4,850,6,rsq,standard,0.1553932859359768,5,0.07320824946642052,pre0_mod218_post0,tau_hydro_doy
4,850,9,mae,standard,0.15943426305524483,5,0.016209272221523505,pre0_mod219_post0,tau_hydro_doy
4,850,9,rmse,standard,0.1874218650939854,5,0.02171009628086306,pre0_mod219_post0,tau_hydro_doy
4,850,9,rsq,standard,0.15505794373560244,5,0.06306825009746159,pre0_mod219_post0,tau_hydro_doy
4,850,12,mae,standard,0.1603041886146159,5,0.017176526685686155,pre0_mod220_post0,tau_hydro_doy
4,850,12,rmse,standard,0.1876328572170108,5,0.022144865505428872,pre0_mod220_post0,tau_hydro_doy
4,850,12,rsq,standard,0.15215269942020881,5,0.06260679237327141,pre0_mod220_post0,tau_hydro_doy
4,850,15,mae,standard,0.16075158246419266,5,0.016538429395306992,pre0_mod221_post0,tau_hydro_doy
4,850,15,rmse,standard,0.18783354275149347,5,0.02118560898494372,pre0_mod221_post0,tau_hydro_doy
4,850,15,rsq,standard,0.1476187897635397,5,0.05625125994323005,pre0_mod221_post0,tau_hydro_doy
4,850,18,mae,standard,0.16089910267628105,5,0.017155221524504417,pre0_mod222_post0,tau_hydro_doy
4,850,18,rmse,standard,0.1872020898199914,5,0.021561737010263916,pre0_mod222_post0,tau_hydro_doy
4,850,18,rsq,standard,0.15184964149894,5,0.055218011578838794,pre0_mod222_post0,tau_hydro_doy
4,850,21,mae,standard,0.16189398691906978,5,0.017490089400045306,pre0_mod223_post0,tau_hydro_doy
4,850,21,rmse,standard,0.18816284040418804,5,0.02155623619391161,pre0_mod223_post0,tau_hydro_doy
4,850,21,rsq,standard,0.14567529993915088,5,0.05871890624773813,pre0_mod223_post0,tau_hydro_doy
4,850,25,mae,standard,0.16202856477068958,5,0.017736763232290193,pre0_mod224_post0,tau_hydro_doy
4,850,25,rmse,standard,0.18811712019150764,5,0.021632000807880924,pre0_mod224_post0,tau_hydro_doy
4,850,25,rsq,standard,0.14533404781293519,5,0.05771220865092696,pre0_mod224_post0,tau_hydro_doy
4,1050,3,mae,standard,0.16038883485305103,5,0.016190023704642526,pre0_mod225_post0,tau_hydro_doy
4,1050,3,rmse,standard,0.1889360661942911,5,0.022294145174151955,pre0_mod225_post0,tau_hydro_doy
4,1050,3,rsq,standard,0.15033450480206226,5,0.06795705393653584,pre0_mod225_post0,tau_hydro_doy
4,1050,6,mae,standard,0.15993394136073646,5,0.01694985397178484,pre0_mod226_post0,tau_hydro_doy
4,1050,6,rmse,standard,0.18793543372336136,5,0.02270673234571512,pre0_mod226_post0,tau_hydro_doy
4,1050,6,rsq,standard,0.15464853202946613,5,0.06875352578195251,pre0_mod226_post0,tau_hydro_doy
4,1050,9,mae,standard,0.15924009649547008,5,0.017070541931752094,pre0_mod227_post0,tau_hydro_doy
4,1050,9,rmse,standard,0.18708710889844027,5,0.02192260908937008,pre0_mod227_post0,tau_hydro_doy
4,1050,9,rsq,standard,0.16053141093559253,5,0.06812397086000693,pre0_mod227_post0,tau_hydro_doy
4,1050,12,mae,standard,0.16053745589619617,5,0.017259452484229408,pre0_mod228_post0,tau_hydro_doy
4,1050,12,rmse,standard,0.1877389086958192,5,0.022012986052470433,pre0_mod228_post0,tau_hydro_doy
4,1050,12,rsq,standard,0.1513323471814791,5,0.06039145825180393,pre0_mod228_post0,tau_hydro_doy
4,1050,15,mae,standard,0.16113502076748137,5,0.017154761469597515,pre0_mod229_post0,tau_hydro_doy
4,1050,15,rmse,standard,0.1882517897175607,5,0.021766367236052075,pre0_mod229_post0,tau_hydro_doy
4,1050,15,rsq,standard,0.143900626047674,5,0.05806559841328606,pre0_mod229_post0,tau_hydro_doy
4,1050,18,mae,standard,0.1610968677035196,5,0.0174802719743731,pre0_mod230_post0,tau_hydro_doy
4,1050,18,rmse,standard,0.187612701551752,5,0.02181205754235505,pre0_mod230_post0,tau_hydro_doy
4,1050,18,rsq,standard,0.1508389122341271,5,0.05615503949636579,pre0_mod230_post0,tau_hydro_doy
4,1050,21,mae,standard,0.16112810351683035,5,0.016935525772471826,pre0_mod231_post0,tau_hydro_doy
4,1050,21,rmse,standard,0.18731083824377173,5,0.020995840889491618,pre0_mod231_post0,tau_hydro_doy
4,1050,21,rsq,standard,0.1508134548602259,5,0.053226828848612344,pre0_mod231_post0,tau_hydro_doy
4,1050,25,mae,standard,0.16189011701676595,5,0.01755213388758295,pre0_mod232_post0,tau_hydro_doy
4,1050,25,rmse,standard,0.18788709617604218,5,0.021380348502671113,pre0_mod232_post0,tau_hydro_doy
4,1050,25,rsq,standard,0.1486821980950327,5,0.056066055205214294,pre0_mod232_post0,tau_hydro_doy
4,1250,3,mae,standard,0.15866462106043316,5,0.016644553657011257,pre0_mod233_post0,tau_hydro_doy
4,1250,3,rmse,standard,0.1872553910502569,5,0.02269834269312607,pre0_mod233_post0,tau_hydro_doy
4,1250,3,rsq,standard,0.15981103131276467,5,0.06934579108495016,pre0_mod233_post0,tau_hydro_doy
4,1250,6,mae,standard,0.1590991635513273,5,0.01695893778312141,pre0_mod234_post0,tau_hydro_doy
4,1250,6,rmse,standard,0.18709559953670865,5,0.022602348712377873,pre0_mod234_post0,tau_hydro_doy
4,1250,6,rsq,standard,0.16039554727306424,5,0.06956493730015866,pre0_mod234_post0,tau_hydro_doy
4,1250,9,mae,standard,0.159678331262308,5,0.01648210372064867,pre0_mod235_post0,tau_hydro_doy
