mtry,trees,min_n,.metric,.estimator,mean,n,std_err,.config,metric,region_rf
10,1250,18,rmse,standard,65.53046310463063,5,1.3061932511361503,pre0_mod494_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,18,rsq,standard,0.6162316908379252,5,0.017718079628229837,pre0_mod494_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,21,mae,standard,42.471254518585624,5,0.6825761710687138,pre0_mod495_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,21,rmse,standard,65.88135225016757,5,1.3498927485457215,pre0_mod495_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,21,rsq,standard,0.6122168406196739,5,0.019437393610235398,pre0_mod495_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,25,mae,standard,42.980079183745964,5,0.7341537073636639,pre0_mod496_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,25,rmse,standard,66.49710041935454,5,1.364980932393521,pre0_mod496_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1250,25,rsq,standard,0.6055030158606148,5,0.01969289219307147,pre0_mod496_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,3,mae,standard,41.14369656632618,5,0.9123397314304591,pre0_mod497_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,3,rmse,standard,64.58309703334388,5,1.5757962566663202,pre0_mod497_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,3,rsq,standard,0.6253175837942059,5,0.019371562446040505,pre0_mod497_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,6,mae,standard,41.244455780318,5,0.8343828783433371,pre0_mod498_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,6,rmse,standard,64.7383441437365,5,1.473815190070253,pre0_mod498_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,6,rsq,standard,0.6237372928533035,5,0.018301827135234372,pre0_mod498_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,9,mae,standard,41.46230775567516,5,0.8111049219802515,pre0_mod499_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,9,rmse,standard,64.88009574155441,5,1.4672707916779733,pre0_mod499_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,9,rsq,standard,0.6224968489641868,5,0.019074043953276595,pre0_mod499_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,12,mae,standard,41.694336080594034,5,0.8047452381125051,pre0_mod500_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,12,rmse,standard,65.1551117784018,5,1.4278314714611922,pre0_mod500_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,12,rsq,standard,0.6195737755834029,5,0.019484440533855896,pre0_mod500_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,15,mae,standard,41.97778551273041,5,0.808384494007996,pre0_mod501_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,15,rmse,standard,65.46368128318746,5,1.3485656629869947,pre0_mod501_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,15,rsq,standard,0.6165204979322909,5,0.01788008348591143,pre0_mod501_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,18,mae,standard,42.12793537447442,5,0.7302995294678034,pre0_mod502_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,18,rmse,standard,65.60666519707715,5,1.3598549240150852,pre0_mod502_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,18,rsq,standard,0.6149477890020634,5,0.01948200315172522,pre0_mod502_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,21,mae,standard,42.57963483177745,5,0.7435363086519785,pre0_mod503_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,21,rmse,standard,66.06952228850453,5,1.3643558437872212,pre0_mod503_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,21,rsq,standard,0.6099154849241706,5,0.019370702733990542,pre0_mod503_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,25,mae,standard,42.773322918871635,5,0.6406078775954807,pre0_mod504_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,25,rmse,standard,66.33652212015775,5,1.2475066091619058,pre0_mod504_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1450,25,rsq,standard,0.6072712190333232,5,0.019411838620106207,pre0_mod504_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,3,mae,standard,41.080365366923765,5,0.8998320977647869,pre0_mod505_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,3,rmse,standard,64.56054104559243,5,1.5966695772638273,pre0_mod505_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,3,rsq,standard,0.6254329339714002,5,0.018588349821334307,pre0_mod505_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,6,mae,standard,41.1720050947665,5,0.8490080782993036,pre0_mod506_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,6,rmse,standard,64.59125668445212,5,1.5565232051333282,pre0_mod506_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,6,rsq,standard,0.6253066086821985,5,0.0196021521426047,pre0_mod506_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,9,mae,standard,41.43880266920336,5,0.813276488466639,pre0_mod507_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,9,rmse,standard,64.82610864022757,5,1.4914693295064902,pre0_mod507_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,9,rsq,standard,0.6229716780907214,5,0.019167467417133915,pre0_mod507_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,12,mae,standard,41.54149951924877,5,0.7676690002358096,pre0_mod508_post0,Zero_Flow_Days_sum,Dry_sub_humid
10,1650,12,rmse,standard,64.92759967580564,5,1.3728993496539843,pre0_mod508_post0,Zero_Flow_Days_sum,Dry_sub_humid
